source	target	edge_type	source_node_type	target_node_type
pubchem.compound:5280453	ncbigene:1445	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:1843	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:1956	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:2353	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:240	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:2625	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3383	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3479	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3481	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3552	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3553	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3586	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:367	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3725	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:387	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4023	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4214	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4322	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4323	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4843	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4868	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5468	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5578	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5579	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5594	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5595	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5617	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:632	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:6347	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:64145	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:7040	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:7157	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:8074	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:846	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:929	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:973	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:999	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:330	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3458	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3576	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4233	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4318	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:4629	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:50943	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:595	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:5972	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:6376	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:7124	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:836	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:9021	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:9314	downregulates	Compound	Gene
pubchem.compound:5280453	GO:0000902	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0030154	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0042592	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0043065	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0043085	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0048856	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0050790	induces	Compound	Biological Process
pubchem.compound:5280453	GO:0006629	induces	Compound	Biological Process
pubchem.compound:5280723	ncbigene:2353	upregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:3308	upregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:3309	upregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:3553	upregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:4846	upregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:5972	upregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:3383	downregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:7040	downregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:7046	downregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:7450	downregulates	Compound	Gene
pubchem.compound:5280723	ncbigene:941	downregulates	Compound	Gene
pubchem.compound:5280723	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5280723	GO:0007267	induces	Compound	Biological Process
pubchem.compound:5281004	ncbigene:1050	downregulates	Compound	Gene
pubchem.compound:5281004	ncbigene:1437	downregulates	Compound	Gene
pubchem.compound:5281004	ncbigene:2908	downregulates	Compound	Gene
pubchem.compound:5281004	ncbigene:3383	downregulates	Compound	Gene
pubchem.compound:5281004	ncbigene:3553	downregulates	Compound	Gene
pubchem.compound:5281004	ncbigene:3593	downregulates	Compound	Gene
pubchem.compound:5281004	GO:0002376	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0050790	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0008283	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0030154	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0048856	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0006629	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0007049	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0007059	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0007267	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0043065	induces	Compound	Biological Process
pubchem.compound:5281004	GO:0051301	induces	Compound	Biological Process
pubchem.compound:5281037	ncbigene:186	downregulates	Compound	Gene
pubchem.compound:5282230	ncbigene:1543	upregulates	Compound	Gene
pubchem.compound:5282230	ncbigene:3553	downregulates	Compound	Gene
pubchem.compound:5282230	ncbigene:4313	downregulates	Compound	Gene
pubchem.compound:5282230	ncbigene:6347	downregulates	Compound	Gene
pubchem.compound:5282230	GO:0002376	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0007049	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0007267	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0008283	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0016192	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0030154	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0042592	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0043085	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0048856	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0006629	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0006914	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0061024	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0032880	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0006397	induces	Compound	Biological Process
pubchem.compound:5282230	GO:0006805	induces	Compound	Biological Process
pubchem.compound:5282379	ncbigene:2308	upregulates	Compound	Gene
pubchem.compound:5282379	ncbigene:367	downregulates	Compound	Gene
pubchem.compound:5282379	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5282379	GO:0008283	induces	Compound	Biological Process
pubchem.compound:5282379	GO:0030154	induces	Compound	Biological Process
pubchem.compound:5282379	GO:0032880	induces	Compound	Biological Process
pubchem.compound:5283731	ncbigene:3565	upregulates	Compound	Gene
pubchem.compound:5283731	ncbigene:3586	upregulates	Compound	Gene
pubchem.compound:5283731	ncbigene:4843	upregulates	Compound	Gene
pubchem.compound:5283731	ncbigene:335	downregulates	Compound	Gene
pubchem.compound:5283731	ncbigene:595	downregulates	Compound	Gene
pubchem.compound:5284373	ncbigene:4773	downregulates	Compound	Gene
pubchem.compound:5284373	ncbigene:4775	downregulates	Compound	Gene
pubchem.compound:5284373	ncbigene:5530	downregulates	Compound	Gene
pubchem.compound:5284373	ncbigene:5532	downregulates	Compound	Gene
pubchem.compound:5284373	ncbigene:5534	downregulates	Compound	Gene
pubchem.compound:5284513	ncbigene:5914	upregulates	Compound	Gene
pubchem.compound:5284513	ncbigene:6256	upregulates	Compound	Gene
pubchem.compound:5284513	ncbigene:6774	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:10018	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1027	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1050	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1071	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1843	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:2152	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:2475	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3586	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3667	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3815	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:440275	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:4843	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:5054	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:50943	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:5594	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:652	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:7040	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:7157	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:836	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:861	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:999	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1234	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1440	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:1978	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:2324	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3002	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:30835	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3479	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3562	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3659	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3952	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:4000	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:404281	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:4846	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:4851	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:5468	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:5578	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:5582	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:595	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:6093	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:6198	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:627	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:6347	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:6774	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:7099	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:7528	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:83540	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:896	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:9021	downregulates	Compound	Gene
pubchem.compound:5284616	GO:0006914	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0007010	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0030154	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0043085	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0048856	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0050790	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0006457	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0002376	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0008283	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0032880	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0042592	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0051604	induces	Compound	Biological Process
pubchem.compound:5284616	GO:0006629	induces	Compound	Biological Process
pubchem.compound:5311067	ncbigene:2908	upregulates	Compound	Gene
pubchem.compound:5311181	ncbigene:3586	upregulates	Compound	Gene
pubchem.compound:5311181	ncbigene:5879	downregulates	Compound	Gene
pubchem.compound:5311181	ncbigene:7040	downregulates	Compound	Gene
pubchem.compound:5311181	ncbigene:7124	downregulates	Compound	Gene
pubchem.compound:5311181	ncbigene:5142	upregulates	Compound	Gene
pubchem.compound:5311181	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5311181	GO:0007267	induces	Compound	Biological Process
pubchem.compound:5311181	GO:0002376	induces	Compound	Biological Process
pubchem.compound:5311181	GO:0016192	induces	Compound	Biological Process
pubchem.compound:53232	ncbigene:1543	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:1581	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:23411	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:338	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:348	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:4846	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:5327	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:54205	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:650	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:6720	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:6721	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:836	upregulates	Compound	Gene
pubchem.compound:53232	ncbigene:1071	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:1385	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:1437	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:1956	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:3383	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:3791	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:4843	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:5617	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:7040	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:891	downregulates	Compound	Gene
pubchem.compound:5330286	ncbigene:1019	downregulates	Compound	Gene
pubchem.compound:5330286	ncbigene:1021	downregulates	Compound	Gene
pubchem.compound:5330286	ncbigene:1813	downregulates	Compound	Gene
pubchem.compound:5330286	GO:0002376	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0007165	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0030154	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0042592	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0006259	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0008283	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0032880	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0007049	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0043085	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0048856	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0050790	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0051301	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0006629	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0016192	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0061024	induces	Compound	Biological Process
